exchGnge	stock_symbol	dGte	dividends
NYSE	GVK	9/13/2005	0.172
NYSE	GVK	8/11/2005	0.172
NYSE	GVK	7/13/2005	0.172
NYSE	GVK	6/13/2005	0.172
NYSE	GVK	5/11/2005	0.172
NYSE	GVK	4/13/2005	0.172
NYSE	GVK	3/11/2005	0.172
NYSE	GVK	2/11/2005	0.172
NYSE	GVK	1/12/2005	0.172
NYSE	GVK	12/22/2004	0.515
NYSE	GVK	12/13/2004	0.172
NYSE	GVK	11/10/2004	0.172
NYSE	GVK	10/13/2004	0.172
NYSE	GVK	9/13/2004	0.172
NYSE	GVK	8/11/2004	0.172
NYSE	GVK	7/13/2004	0.172
NYSE	GVK	6/14/2004	0.172
NYSE	GVK	5/12/2004	0.172
NYSE	GVK	4/13/2004	0.172
NYSE	GVK	3/11/2004	0.172
NYSE	GVK	2/11/2004	0.172
NYSE	GVK	1/13/2004	0.172
NYSE	GVK	12/29/2003	0.515
NYSE	GVK	12/11/2003	0.172
NYSE	GVK	11/12/2003	0.515
NYSE	GVK	10/10/2003	0.172
NYSE	GVK	9/11/2003	0.172
NYSE	GVK	8/13/2003	0.172
NYSE	GVK	7/11/2003	0.172
NYSE	GYE	12/10/2009	0.15
NYSE	GYE	9/10/2009	0.15
NYSE	GYE	6/4/2009	0.15
NYSE	GYE	3/5/2009	0.15
NYSE	GYE	12/11/2008	0.15
NYSE	GYE	9/11/2008	0.15
NYSE	GYE	6/5/2008	0.15
NYSE	GYE	3/6/2008	0.15
NYSE	GYE	11/29/2007	0.15
NYSE	GYE	9/12/2002	0.43
NYSE	GYE	6/13/2002	0.43
NYSE	GYE	3/14/2002	0.43
NYSE	GYE	12/13/2001	0.43
NYSE	GYE	6/14/2001	0.43
NYSE	GYE	3/8/2001	0.43
NYSE	GYE	12/14/2000	0.43
NYSE	GYE	9/14/2000	0.43
NYSE	GYE	6/8/2000	0.43
NYSE	GYE	3/9/2000	0.43
NYSE	GYE	12/9/1999	0.43
NYSE	GYE	9/9/1999	0.43
NYSE	GYE	6/10/1999	0.43
NYSE	GYE	3/11/1999	0.43
NYSE	GYE	12/10/1998	0.43
NYSE	GYE	9/11/1998	0.43
NYSE	GYE	6/11/1998	0.43
NYSE	GYE	3/12/1998	0.43
NYSE	GYE	12/11/1997	0.43
NYSE	GYE	9/11/1997	0.43
NYSE	GYE	6/12/1997	0.43
NYSE	GYE	3/13/1997	0.43
NYSE	GYE	12/12/1996	0.43
NYSE	GYE	9/12/1996	0.42
NYSE	GYE	6/13/1996	0.42
NYSE	GYE	3/14/1996	0.42
NYSE	GYE	12/14/1995	0.42
NYSE	GYE	9/14/1995	0.41
NYSE	GYE	6/8/1995	0.41
NYSE	GYE	3/7/1995	0.41
NYSE	GYE	12/6/1994	0.41
NYSE	GYE	9/12/1994	0.41
NYSE	GYE	6/7/1994	0.41
NYSE	GYE	3/8/1994	0.41
NYSE	GYE	12/7/1993	0.41
NYSE	GYE	9/13/1993	0.41
NYSE	GYE	6/8/1993	0.405
NYSE	GYE	3/9/1993	0.405
NYSE	GYE	12/8/1992	0.405
NYSE	GYE	9/14/1992	0.4
NYSE	GYE	6/11/1992	0.4
NYSE	GYE	3/10/1992	0.4
NYSE	GYE	12/10/1991	0.4
NYSE	GYE	9/10/1991	0.395
NYSE	GYE	6/11/1991	0.395
NYSE	GYE	3/12/1991	0.395
NYSE	GYE	12/10/1990	0.395
NYSE	GYE	9/10/1990	0.395
NYSE	GYE	6/12/1990	0.395
NYSE	GYE	3/6/1990	0.395
NYSE	GYE	12/12/1989	0.395
NYSE	GYE	9/11/1989	0.385
NYSE	GYE	6/6/1989	0.385
NYSE	GYE	3/7/1989	0.385
NYSE	GYE	12/6/1988	0.385
NYSE	GYE	9/12/1988	0.375
NYSE	GYE	6/7/1988	0.375
NYSE	GYE	3/8/1988	0.375
NYSE	GYE	12/8/1987	0.375
NYSE	GYE	9/14/1987	0.365
NYSE	GYE	6/9/1987	0.365
NYSE	GYE	3/10/1987	0.365
NYSE	GYE	12/9/1986	0.365
NYSE	GYE	9/9/1986	0.365
NYSE	GYE	6/10/1986	0.35
NYSE	GYE	3/11/1986	0.35
NYSE	GYE	12/10/1985	0.3375
NYSE	GYE	9/10/1985	0.3375
NYSE	GYE	6/11/1985	0.3375
NYSE	GYE	3/12/1985	0.3375
NYSE	GYE	12/10/1984	0.3375
NYSE	GYE	9/11/1984	0.325
NYSE	GHC	10/15/2008	0.125
NYSE	GHC	8/13/2008	0.25
NYSE	GHC	5/14/2008	0.25
NYSE	GBG	11/25/2009	0.398
NYSE	GBG	8/27/2009	0.398
NYSE	GBG	5/27/2009	0.398
NYSE	GBG	2/25/2009	0.398
NYSE	GBG	11/25/2008	0.398
NYSE	GBG	8/27/2008	0.398
NYSE	GBG	5/28/2008	0.398
NYSE	GBG	2/27/2008	0.398
NYSE	GBG	11/28/2007	0.398
NYSE	GBG	8/29/2007	0.398
NYSE	GBG	5/29/2007	0.398
NYSE	GBG	2/26/2007	0.398
NYSE	GBG	11/28/2006	0.398
NYSE	GBG	8/29/2006	0.403
NYSE	GP	1/13/2010	0.18
NYSE	GP	10/13/2009	0.18
NYSE	GP	7/13/2009	0.18
NYSE	GP	4/13/2009	0.18
NYSE	GP	1/13/2009	0.18
NYSE	GP	10/10/2008	0.18
NYSE	GP	7/9/2008	0.18
NYSE	GP	4/11/2008	0.18
NYSE	GP	1/11/2008	0.15
NYSE	GP	10/11/2007	0.15
NYSE	GP	7/11/2007	0.15
NYSE	GP	4/11/2007	0.15
NYSE	GP	1/10/2007	0.1
NYSE	GP	10/11/2006	0.1
NYSE	GP	7/12/2006	0.1
NYSE	GP	4/11/2006	0.1
NYSE	GP	1/11/2006	0.1
NYSE	GP	10/13/2005	0.1
NYSE	GP	7/13/2005	0.1
NYSE	GP	4/13/2005	0.1
NYSE	GP	1/12/2005	0.1
NYSE	GP	10/13/2004	0.1
NYSE	GP	7/13/2004	0.1
NYSE	GP	4/13/2004	0.1
NYSE	GP	1/13/2004	0.1
NYSE	GP	10/10/2003	0.1
NYSE	GP	7/11/2003	0.1
NYSE	GP	4/11/2003	0.1
NYSE	GP	1/13/2003	0.1
NYSE	GP	10/10/2002	0.1
NYSE	GP	7/11/2002	0.1
NYSE	GP	4/11/2002	0.1
NYSE	GP	1/11/2002	0.1
NYSE	GP	10/10/2001	0.1
NYSE	GP	7/11/2001	0.1
NYSE	GP	4/12/2001	0.1
NYSE	GP	1/10/2001	0.1
NYSE	GP	10/11/2000	0.1
NYSE	GP	7/12/2000	0.1
NYSE	GP	4/12/2000	0.1
NYSE	GP	1/12/2000	0.1
NYSE	GP	10/13/1999	0.1
NYSE	GP	7/13/1999	0.1
NYSE	GP	4/13/1999	0.1
NYSE	GP	1/13/1999	0.1
NYSE	GP	10/13/1998	0.09
NYSE	GP	7/13/1998	0.09
NYSE	GP	4/13/1998	0.09
NYSE	GP	1/13/1998	0.09
NYSE	GP	10/10/1997	0.06
NYSE	GP	7/11/1997	0.06
NYSE	GP	4/11/1997	0.06
NYSE	GP	1/15/1997	0.16
NYSE	GP	10/11/1996	0.025
NYSE	GP	7/11/1996	0.025
NYSE	GP	4/11/1996	0.025
NYSE	GP	1/10/1996	0.025
NYSE	GP	10/12/1995	0.025
NYSE	GP	7/13/1995	0.025
NYSE	GP	4/7/1995	0.025
NYSE	GP	1/9/1995	0.025
NYSE	GP	10/7/1994	0.025
NYSE	GP	7/11/1994	0.025
NYSE	GP	4/11/1994	0.025
NYSE	GP	1/10/1994	0.025
NYSE	GP	10/8/1993	0.025
NYSE	GP	7/9/1993	0.05
NYSE	GP	4/8/1993	0.05
NYSE	GP	1/11/1993	0.05
NYSE	GP	10/8/1992	0.075
NYSE	GP	7/9/1992	0.075
NYSE	GP	4/9/1992	0.075
NYSE	GP	1/9/1992	0.075
NYSE	GP	10/8/1991	0.075
NYSE	GP	7/10/1991	0.075
NYSE	GP	4/8/1991	0.075
NYSE	GP	12/21/1990	0.075
NYSE	GP	10/9/1990	0.075
NYSE	GP	7/10/1990	0.075
NYSE	GP	4/6/1990	0.075
NYSE	GP	12/22/1989	0.075
NYSE	GP	10/10/1989	0.075
NYSE	GP	7/10/1989	0.075
NYSE	GP	4/6/1989	0.075
NYSE	GP	12/23/1988	0.075
NYSE	GP	10/5/1988	0.075
NYSE	GP	7/11/1988	0.075
NYSE	GP	4/4/1988	0.075
NYSE	GP	10/8/1987	0.075
NYSE	GP	7/13/1987	0.075
NYSE	GP	4/6/1987	0.075
NYSE	GP	12/24/1986	0.075
NYSE	GP	10/8/1986	0.075
NYSE	GP	7/11/1986	0.075
NYSE	GP	4/7/1986	0.075
NYSE	GP	12/24/1985	0.075
NYSE	GP	10/8/1985	0.075
NYSE	GP	7/10/1985	0.075
NYSE	GP	3/25/1985	0.075
NYSE	GP	12/24/1984	0.075
NYSE	GP	10/9/1984	0.075
NYSE	GWC	9/18/2008	0.448
NYSE	GWC	2/26/2008	0.436
NYSE	GWC	8/9/2007	0.408
NYSE	GWC	2/7/2007	0.371
NYSE	GWC	8/10/2006	0.305
NYSE	GWC	2/7/2006	0.302
NYSE	GWC	8/11/2005	0.307
NYSE	GWC	2/8/2005	0.31
NYSE	GWC	8/5/2004	0.282
NYSE	GWC	2/4/2004	0.304
NYSE	GWC	7/31/2003	0.264
NYSE	GWC	3/6/2003	0.316
NYSE	GWC	8/20/2002	0.098
NYSE	GWC	4/19/2002	0.27
NYSE	GWC	8/20/2001	0.33
NYSE	GWC	2/16/2001	0.431
NYSE	GWC	8/14/2000	0.493
NYSE	GWC	2/15/2000	0.252
NYSE	GWC	9/28/1999	0.077
NYSE	GWC	3/8/1999	0.072
NYSE	GWC	9/28/1998	0.164
NYSE	GWC	4/6/1998	0.132
NYSE	GWC	9/23/1997	0.208
NYSE	GWC	4/1/1997	0.183
NYSE	GWC	10/1/1996	0.175
NYSE	GWC	4/1/1996	0.03
NYSE	GWC	10/2/1995	0.36
NYSE	GWC	3/31/1995	0.238
NYSE	GWC	9/30/1994	0.058
NYSE	GWC	8/15/1994	0.02
NYSE	GWC	3/31/1994	0.115
NYSE	GWC	10/1/1993	0.067
NYSE	GWC	4/1/1993	0.081
NYSE	GWC	10/2/1992	0.143
NYSE	GWC	4/3/1992	0.181
NYSE	GWC	10/4/1991	0.346
NYSE	GWC	3/28/1991	0.408
NYSE	GWC	9/28/1990	0.553
NYSE	GWC	3/23/1990	0.396
NYSE	GRT	2/8/2010	0.06
NYSE	GU	8/19/2009	0.077
NYSE	GU	3/4/2009	0.052
NYSE	GU	8/20/2008	0.069
NYSE	GU	2/27/2008	0.069
NYSE	GU	8/22/2007	0.127
NYSE	GU	3/7/2007	0.339
NYSE	GU	8/16/2006	0.306
NYSE	GU	3/1/2006	0.1
NYSE	GU	8/17/2005	0.259
NYSE	GU	2/16/2005	0.304
NYSE	GU	8/18/2004	0.276
NYSE	GU	2/18/2004	0.475
NYSE	GU	8/20/2003	0.506
NYSE	GU	2/19/2003	0.796
NYSE	GU	8/21/2002	0.66
NYSE	GU	2/20/2002	0.452
NYSE	GU	8/22/2001	0.424
NYSE	GU	2/21/2001	0.417
NYSE	GU	8/9/2000	0.538
NYSE	GU	2/23/2000	0.859
NYSE	GU	8/18/1999	0.661
NYSE	GU	2/17/1999	0.664
NYSE	GXE	3/12/2004	1.5
NYSE	GRL	3/18/1999	0.05
NYSE	GRL	12/17/1998	0.05
NYSE	GRL	9/11/1998	0.05
NYSE	GRL	6/2/1998	0.05
NYSE	GRL	3/12/1998	0.05
NYSE	GRL	12/11/1997	0.05
NYSE	GRL	9/11/1997	0.05
NYSE	GRL	6/11/1997	0.05
NYSE	GRL	3/12/1997	0.05
NYSE	GRL	12/11/1996	0.05
NYSE	GRL	9/11/1996	0.05
NYSE	GRL	6/19/1996	0.05
NYSE	GRL	4/24/1990	0.15
NYSE	GRL	1/5/1990	0.285
NYSE	GRL	10/5/1989	0.285
NYSE	GRL	7/12/1989	0.285
NYSE	GRL	4/10/1989	0.27
NYSE	GRL	1/9/1989	0.27
NYSE	GRL	10/7/1988	0.225
NYSE	GSI	12/12/2002	0.12
NYSE	GSI	8/13/2002	0.12
NYSE	GSI	5/13/2002	0.12
NYSE	GSI	2/7/2002	0.12
NYSE	GLF	12/29/2009	0.352
NYSE	GLF	9/28/2009	0.352
NYSE	GLF	6/26/2009	0.352
NYSE	GLF	3/27/2009	0.352
NYSE	GLF	12/29/2008	0.352
NYSE	GLF	9/26/2008	0.352
NYSE	GLF	6/26/2008	0.352
NYSE	GLF	3/27/2008	0.352
NYSE	GLF	12/27/2007	0.352
NYSE	GLF	9/26/2007	0.352
NYSE	GLF	6/27/2007	0.352
NYSE	GLF	3/28/2007	0.352
NYSE	GLF	12/27/2006	0.352
NYSE	GLF	9/27/2006	0.352
NYSE	GLF	6/28/2006	0.352
NYSE	GLF	3/29/2006	0.352
NYSE	GLF	12/28/2005	0.352
NYSE	GLF	9/28/2005	0.352
NYSE	GLF	3/29/2005	0.352
NYSE	GLF	12/30/2004	0.352
NYSE	GLF	9/28/2004	0.353
NYSE	GLF	6/28/2004	0.328
NYSE	GTU	9/28/2009	0.04
NYSE	GTU	9/26/2008	0.04
NYSE	GTU	9/26/2007	0.04
NYSE	GTU	9/27/2006	0.04
NYSE	GTU	9/28/2005	0.04
NYSE	GTU	5/8/2001	0.00375
NYSE	GPC	12/7/2009	0.09
NYSE	GPC	9/4/2009	0.09
NYSE	GPC	6/8/2009	0.09
NYSE	GPC	3/9/2009	0.09
NYSE	GPC	12/8/2008	0.09
NYSE	GPC	9/8/2008	0.09
NYSE	GPC	6/9/2008	0.09
NYSE	GPC	3/10/2008	0.09
NYSE	GPC	12/10/2007	0.09
NYSE	GPC	9/10/2007	0.09
NYSE	GPC	6/11/2007	0.09
NYSE	GPC	3/12/2007	0.09
NYSE	GPC	12/11/2006	0.09
NYSE	GPC	9/11/2006	0.09
NYSE	GPC	6/12/2006	0.09
NYSE	GPC	3/6/2006	0.09
NYSE	GPC	12/12/2005	0.09
NYSE	GPC	9/12/2005	0.09
NYSE	GPC	6/6/2005	0.09
NYSE	GPC	3/7/2005	0.09
NYSE	GPC	12/6/2004	0.07
NYSE	GPC	9/3/2004	0.07
NYSE	GPC	6/7/2004	0.07
NYSE	GPC	3/8/2004	0.07
NYSE	GPC	12/8/2003	0.07
NYSE	GPC	9/8/2003	0.05
NYSE	GPC	6/9/2003	0.05
NYSE	GPC	3/10/2003	0.05
NYSE	GPC	12/9/2002	0.05
NYSE	GPC	9/9/2002	0.0375
NYSE	GPC	6/10/2002	0.0375
NYSE	GPC	3/11/2002	0.0375
NYSE	GPC	12/10/2001	0.0375
NYSE	GPC	9/10/2001	0.025
NYSE	GPC	6/11/2001	0.025
NYSE	GPC	3/12/2001	0.025
NYSE	GPC	12/11/2000	0.025
NYSE	GPC	9/11/2000	0.025
NYSE	GPC	6/12/2000	0.025
NYSE	GPC	3/6/2000	0.025
NYSE	GPC	12/6/1999	0.025
NYSE	GPC	9/3/1999	0.025
NYSE	GPC	6/7/1999	0.025
NYSE	GPC	3/8/1999	0.025
NYSE	GPC	12/7/1998	0.025
NYSE	GPC	9/4/1998	0.025
NYSE	GPC	6/8/1998	0.025
NYSE	GPC	3/9/1998	0.01875
NYSE	GPC	12/8/1997	0.01875
NYSE	GPC	9/8/1997	0.01875
NYSE	GPC	6/9/1997	0.01875
NYSE	GPC	3/10/1997	0.01875
NYSE	GPC	12/9/1996	0.01875
NYSE	GPC	9/9/1996	0.01875
NYSE	GPC	6/10/1996	0.01875
NYSE	GPC	3/11/1996	0.01875
NYSE	GPC	12/11/1995	0.01875
NYSE	GPC	9/11/1995	0.01875
NYSE	GPC	6/12/1995	0.01875
NYSE	GPC	3/2/1995	0.01875
NYSE	GPC	12/8/1994	0.01875
NYSE	GPC	9/8/1994	0.01875
NYSE	GPC	6/2/1994	0.01875
NYSE	GPC	3/3/1994	0.01875
NYSE	GPC	12/2/1993	0.01875
NYSE	GPC	9/1/1993	0.01875
NYSE	GPC	6/3/1993	0.01875
NYSE	GPC	3/4/1993	0.01875
NYSE	GPC	12/3/1992	0.01875
NYSE	GPC	9/2/1992	0.01875
NYSE	GPC	5/22/1992	0.01875
NYSE	GPC	2/24/1992	0.01875
NYSE	GPC	11/22/1991	0.01875
NYSE	GPC	8/26/1991	0.01875
NYSE	GPC	5/24/1991	0.01875
NYSE	GPC	2/22/1991	0.01875
NYSE	GPC	11/26/1990	0.01875
NYSE	GPC	8/27/1990	0.01875
NYSE	GPC	5/23/1990	0.01875
NYSE	GPC	2/22/1990	0.01875
NYSE	GPC	11/22/1989	0.01875
NYSE	GPC	8/24/1989	0.01875
NYSE	GPC	5/24/1989	0.01875
NYSE	GPC	2/22/1989	0.01875
NYSE	GPC	11/23/1988	0.02175
NYSE	GPC	10/13/1988	0.02175
NYSE	GPC	8/22/1988	0.01875
NYSE	GPC	5/16/1988	0.01875
NYSE	GPC	2/12/1988	0.01875
NYSE	GPC	11/16/1987	0.01875
NYSE	GOD	1/21/2010	0.12
NYSE	GOD	12/22/2009	0.12
NYSE	GOD	11/19/2009	0.12
NYSE	GOD	10/22/2009	0.12
NYSE	GOD	9/22/2009	0.12
NYSE	GOD	8/21/2009	0.12
NYSE	GOD	7/23/2009	0.12
NYSE	GOD	6/22/2009	0.12
NYSE	GOD	5/20/2009	0.12
NYSE	GOD	4/22/2009	0.12
NYSE	GOD	3/23/2009	0.12
NYSE	GOD	2/19/2009	0.18
NYSE	GOD	1/22/2009	0.18
NYSE	GOD	12/22/2008	0.18
NYSE	GOD	11/19/2008	0.18
NYSE	GOD	10/23/2008	0.18
NYSE	GOD	9/22/2008	0.18
NYSE	GOD	8/25/2008	0.18
NYSE	GOD	7/23/2008	0.18
NYSE	GOD	6/20/2008	0.18
NYSE	GOD	5/21/2008	0.18
NYSE	GOD	4/22/2008	0.18
NYSE	GOD	3/20/2008	0.18
NYSE	GOD	2/13/2008	0.18
NYSE	GOD	1/16/2008	0.18
NYSE	GOD	12/20/2007	0.18
NYSE	GOD	11/15/2007	0.18
NYSE	GOD	10/18/2007	0.18
NYSE	GOD	9/20/2007	0.18
NYSE	GOD	8/16/2007	0.18
NYSE	GOD	7/19/2007	0.18
NYSE	GOD	6/14/2007	0.18
NYSE	GOD	5/17/2007	0.18
NYSE	GJG	12/29/2009	0.32
NYSE	GJG	9/28/2009	0.32
NYSE	GJG	6/26/2009	0.32
NYSE	GJG	3/27/2009	0.32
NYSE	GJG	12/29/2008	0.32
NYSE	GJG	9/26/2008	0.32
NYSE	GJG	6/26/2008	0.32
NYSE	GJG	3/27/2008	0.32
NYSE	GJG	12/27/2007	0.31
NYSE	GJG	9/26/2007	0.31
NYSE	GJG	6/27/2007	0.31
NYSE	GJG	3/28/2007	0.31
NYSE	GJG	12/27/2006	0.3
NYSE	GJG	9/27/2006	0.3
NYSE	GJG	6/28/2006	0.3
NYSE	GJG	3/29/2006	0.3
NYSE	GJG	12/28/2005	0.28
NYSE	GJG	9/28/2005	0.28
NYSE	GJG	6/28/2005	0.28
NYSE	GJG	3/29/2005	0.28
NYSE	GJG	12/29/2004	0.25
NYSE	GJG	9/28/2004	0.25
NYSE	GJG	6/28/2004	0.25
NYSE	GJG	3/29/2004	0.25
NYSE	GJG	12/29/2003	0.18
NYSE	GJG	9/26/2003	0.18
NYSE	GJG	6/26/2003	0.18
NYSE	GJG	3/27/2003	0.18
NYSE	GJG	12/27/2002	0.15
NYSE	GJG	9/26/2002	0.15
NYSE	GJG	6/26/2002	0.15
NYSE	GJG	3/26/2002	0.13
NYSE	GJG	12/27/2001	0.13
NYSE	GJG	9/26/2001	0.13
NYSE	GJG	6/27/2001	0.13
NYSE	GJG	3/28/2001	0.13
NYSE	GJG	12/27/2000	0.115
NYSE	GJG	9/27/2000	0.115
NYSE	GJG	6/28/2000	0.115
NYSE	GJG	3/29/2000	0.115
NYSE	GJG	12/29/1999	0.1
NYSE	GJG	9/28/1999	0.1
NYSE	GJG	6/28/1999	0.1
NYSE	GJG	3/29/1999	0.1
NYSE	GJG	12/29/1998	0.0875
NYSE	GJG	9/28/1998	0.0875
NYSE	GJG	6/26/1998	0.0875
NYSE	GJG	3/27/1998	0.0875
NYSE	GJG	12/29/1997	0.0775
NYSE	GJG	9/26/1997	0.0775
NYSE	GJG	6/26/1997	0.0775
NYSE	GJG	3/26/1997	0.0775
NYSE	GJG	12/27/1996	0.0725
NYSE	GJG	9/26/1996	0.0725
NYSE	GJG	6/26/1996	0.0725
NYSE	GJG	3/27/1996	0.0725
NYSE	GJG	12/27/1995	0.0625
NYSE	GJG	9/27/1995	0.0625
NYSE	GJG	6/28/1995	0.0625
NYSE	GJG	3/27/1995	0.0625
NYSE	GJG	12/23/1994	0.055
NYSE	GJG	9/26/1994	0.055
NYSE	GJG	6/24/1994	0.055
NYSE	GJG	3/25/1994	0.055
NYSE	GJG	12/27/1993	0.045
NYSE	GJG	9/24/1993	0.045
NYSE	GJG	6/24/1993	0.045
NYSE	GJG	3/25/1993	0.045
NYSE	GJG	12/24/1992	0.04
NYSE	GJG	9/24/1992	0.04
NYSE	GJG	6/24/1992	0.04
NYSE	GJG	3/25/1992	0.04
NYSE	GJG	12/24/1991	0.04
NYSE	GJG	9/24/1991	0.04
NYSE	GJG	6/24/1991	0.04
NYSE	GJG	3/22/1991	0.04
NYSE	GJG	12/24/1990	0.0375
NYSE	GJG	9/24/1990	0.0375
NYSE	GJG	6/25/1990	0.0375
NYSE	GJG	3/26/1990	0.0375
NYSE	GJG	12/22/1989	0.0325
NYSE	GJG	9/25/1989	0.0325
NYSE	GJG	6/26/1989	0.0325
NYSE	GJG	3/27/1989	0.0325
NYSE	GJG	12/23/1988	0.03
NYSE	GNH	12/23/2009	0.28
NYSE	GNH	10/28/2009	0.28
NYSE	GNH	7/22/2009	0.32
NYSE	GNH	4/28/2009	0.3
NYSE	GNH	12/29/2008	0.26
NYSE	GNH	10/29/2008	0.25
NYSE	GNH	7/21/2008	0.29
NYSE	GNH	4/28/2008	0.2
NYSE	GNH	12/20/2007	0.12
NYSE	GNH	10/25/2007	0.05
NYSE	GNH	7/27/2007	0.05
NYSE	GNH	4/26/2007	0.05
NYSE	GNH	12/27/2006	0.02
NYSE	GNH	10/27/2006	0.02
NYSE	GNH	7/27/2006	0.02
NYSE	GNH	4/26/2006	0.02
NYSE	GNH	12/23/2005	0.02
NYSE	GNH	10/27/2005	0.08
NYSE	GNH	7/27/2005	0.18
NYSE	GNH	4/27/2005	0.27
NYSE	GNH	12/29/2004	0.27
NYSE	GNH	10/27/2004	0.27
NYSE	GNH	7/23/2004	0.33
NYSE	GNH	4/28/2004	0.38
NYSE	GNH	12/29/2003	0.33
NYSE	GNH	10/28/2003	0.33
NYSE	GNH	7/24/2003	0.45
NYSE	GNH	4/29/2003	0.45
NYSE	GNH	12/27/2002	0.5
NYSE	GNH	9/19/2002	0.5
NYSE	GNH	6/19/2002	0.5
NYSE	GNH	4/29/2002	0.5
NYSE	GNH	12/18/2001	0.3
NYSE	GNH	10/31/2001	0.79
NYSE	GNH	7/31/2001	0.24
NYSE	GNH	4/30/2001	0.2
NYSE	GNH	1/31/2001	0.11
NYSE	GNH	10/27/2000	0.1
NYSE	GNH	6/29/2000	0.15
NYSE	GNH	3/30/2000	0.15
NYSE	GNH	12/30/1999	0.14
NYSE	GNH	9/29/1999	0.14
NYSE	GNH	6/29/1999	0.13
NYSE	GNH	3/30/1999	0.12
NYSE	GNH	12/30/1998	0.12
NYSE	GNH	10/2/1998	0.1
NYSE	GNH	6/29/1998	0.15
NYSE	GCH	9/23/2008	0.19
NYSE	GCH	4/3/2008	0.188
NYSE	GCH	9/6/2007	0.497
NYSE	GCH	6/7/2007	0.376
NYSE	GCH	9/8/2006	0.58925
NYSE	GCH	4/5/2006	0.66575
NYSE	GCH	5/5/2005	0.53175
NYSE	GCH	4/29/2004	0.29
NYSE	GCH	5/7/2003	0.136
NYSE	GCH	5/7/2002	0.05125
NYSE	GG	2/3/2010	0.03
NYSE	GG	11/4/2009	0.03
NYSE	GG	8/5/2009	0.03
NYSE	GG	5/6/2009	0.03
NYSE	GG	2/4/2009	0.17
NYSE	GG	11/5/2008	0.17
NYSE	GG	8/6/2008	0.17
NYSE	GG	4/30/2008	0.17
NYSE	GG	2/6/2008	0.17
NYSE	GG	10/31/2007	0.17
NYSE	GG	8/1/2007	0.17
NYSE	GG	5/2/2007	0.17
NYSE	GG	1/31/2007	0.17
NYSE	GG	12/21/2006	0.05
NYSE	GG	11/1/2006	0.15
NYSE	GG	8/2/2006	0.15
NYSE	GG	5/3/2006	0.15
NYSE	GG	2/1/2006	0.15
NYSE	GG	11/2/2005	0.15
NYSE	GG	8/3/2005	0.15
NYSE	GG	5/4/2005	0.15
NYSE	GG	2/2/2005	0.15
NYSE	GG	11/3/2004	0.15
NYSE	GG	8/4/2004	0.15
NYSE	GG	5/6/2004	0.15
NYSE	GG	2/4/2004	0.15
NYSE	GG	11/5/2003	0.15
NYSE	GG	8/6/2003	0.15
NYSE	GG	4/30/2003	0.15
NYSE	GG	2/5/2003	0.15
NYSE	GG	11/6/2002	0.15
NYSE	GG	7/31/2002	0.15
NYSE	GG	5/1/2002	0.15
NYSE	GG	2/6/2002	0.15
NYSE	GG	10/31/2001	0.15
NYSE	GG	8/1/2001	0.15
NYSE	GG	5/2/2001	0.15
NYSE	GG	1/31/2001	0.15
NYSE	GG	11/1/2000	0.125
NYSE	GG	8/2/2000	0.125
NYSE	GG	5/3/2000	0.125
NYSE	GG	2/2/2000	0.125
NYSE	GG	11/3/1999	0.1005
NYSE	GG	8/4/1999	0.1
NYSE	GG	5/5/1999	0.101
NYSE	GG	2/4/1999	0.101
NYSE	GG	11/4/1998	0.0625
NYSE	GG	8/5/1998	0.0625
NYSE	GG	5/6/1998	0.0625
NYSE	GG	2/4/1998	0.09375
NYSE	GG	11/5/1997	0.0625
NYSE	GG	8/6/1997	0.0625
NYSE	GG	4/30/1997	0.0625
NYSE	GG	2/5/1997	0.05625
NYSE	GG	10/30/1996	0.08325
NYSE	GG	7/31/1996	0.05625
NYSE	GG	5/1/1996	0.05625
NYSE	GG	1/31/1996	0.05625
NYSE	GG	11/1/1995	0.05625
NYSE	GG	8/2/1995	0.05625
NYSE	GG	5/1/1995	0.05625
NYSE	GG	1/30/1995	0.05625
NYSE	GG	10/31/1994	0.05
NYSE	GG	8/1/1994	0.05
NYSE	GG	5/2/1994	0.05
NYSE	GG	1/31/1994	0.05
NYSE	GG	11/1/1993	0.05
NYSE	GG	8/2/1993	0.05
NYSE	GG	5/3/1993	0.05
NYSE	GG	2/1/1993	0.05
NYSE	GG	11/2/1992	0.05
NYSE	GG	8/3/1992	0.05
NYSE	GG	4/27/1992	0.05
NYSE	GG	2/3/1992	0.05563
NYSE	GG	10/28/1991	0.05
NYSE	GG	7/29/1991	0.05
NYSE	GG	4/29/1991	0.05563
NYSE	GG	1/28/1991	0.0725
NYSE	GG	10/29/1990	0.05
NYSE	GG	7/30/1990	0.09375
NYSE	GG	4/30/1990	0.05
NYSE	GG	1/29/1990	0.225
NYSE	GG	10/30/1989	0.05
NYSE	GG	7/31/1989	0.05
NYSE	GG	5/1/1989	0.05
NYSE	GG	1/30/1989	0.19
NYSE	GG	10/31/1988	0.04375
NYSE	GG	8/1/1988	0.04375
NYSE	GG	5/2/1988	0.0375
NYSE	GG	2/1/1988	0.0375
NYSE	GG	11/17/1987	0.02125
NYSE	GG	8/3/1987	0.0375
NYSE	GG	4/27/1987	0.0375
NYSE	GG	2/3/1987	0.0375
NYSE	GG	11/3/1986	0.0375
NYSE	GG	7/28/1986	0.0375
NYSE	GG	4/28/1986	0.0375
